DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,CRS_ELAPSED_TIME,DISTANCE
26,7,AA,N3ANAA,343,12953,LGA,13930,ORD,1635,1642,7,1825,1839,14,170,733
26,7,AA,N585AA,345,12953,LGA,13930,ORD,1735,1731,0,1925,1945,20,170,733
26,7,AA,N3GRAA,399,11298,DFW,14771,SFO,1605,1620,15,1755,1815,20,230,1464
26,7,AA,N541AA,926,11298,DFW,12992,LIT,1640,1640,0,1745,1747,2,65,304
26,7,AA,N541AA,926,12992,LIT,11298,DFW,1825,1822,0,1945,1935,0,80,304
26,7,AA,N359AA,931,14771,SFO,13303,MIA,1240,1240,0,2105,2028,0,325,2585
26,7,AA,N5FFAA,936,12478,JFK,15024,STT,750,745,0,1255,1228,0,245,1623
26,7,AA,N5FFAA,936,15024,STT,12478,JFK,1400,1355,0,1725,1709,0,265,1623
26,7,AA,N3EXAA,937,14100,PHL,13303,MIA,600,553,0,855,837,0,175,1013
26,7,B6,N509JB,190,14679,SAN,12478,JFK,1245,1323,38,2100,2117,17,315,2446
26,7,B6,N510JB,928,13204,MCO,11618,EWR,1454,1451,0,1736,1716,0,162,937
26,7,B6,N510JB,327,11618,EWR,13204,MCO,1819,1810,0,2111,2101,0,172,937
26,7,B6,N516JB,736,12954,LGB,14771,SFO,700,655,0,827,808,0,87,354
26,7,B6,N516JB,735,14771,SFO,12954,LGB,915,905,0,1037,1046,9,82,354
26,7,B6,N516JB,1416,12954,LGB,10423,AUS,1144,1132,0,1628,1620,0,164,1226
26,7,B6,N516JB,2416,10423,AUS,13204,MCO,1710,1702,0,2030,2026,0,140,994
26,7,B6,N516JB,428,13204,MCO,11618,EWR,2125,2130,5,2352,2349,0,147,937
26,7,B6,N517JB,959,10529,BDL,11697,FLL,700,700,0,1021,1013,0,201,1173
26,7,B6,N517JB,701,11697,FLL,12892,LAX,1112,1112,0,1407,1407,0,355,2342
26,7,B6,N517JB,700,12892,LAX,11697,FLL,1458,1508,10,2241,2239,0,283,2342
26,7,AS,N764AS,64,12819,KTN,14747,SEA,1754,1937,103,2039,2227,108,105,680
26,7,AS,N764AS,64,15841,WRG,12819,KTN,1640,1842,122,1711,1913,122,31,82
26,7,AS,N706AS,65,12523,JNU,10299,ANC,1321,,,1508,,,107,571
26,7,AS,N706AS,65,14256,PSG,12523,JNU,1152,1427,155,1240,,,48,123
26,7,AS,N706AS,65,15841,WRG,14256,PSG,1040,1049,9,1112,1106,0,32,31
26,7,AS,N706AS,65,12819,KTN,15841,WRG,900,936,36,955,1009,14,55,82
26,7,AS,N706AS,65,14747,SEA,12819,KTN,705,732,27,820,830,10,135,680
26,7,AS,N778AS,66,10299,ANC,10926,CDV,1526,1540,14,1616,1623,7,50,160
26,7,AS,N778AS,66,15991,YAK,12523,JNU,1830,1825,0,1920,,,50,198
26,7,AS,N778AS,66,10926,CDV,15991,YAK,1658,1658,0,1748,1743,0,50,213
26,7,AS,N778AS,66,12523,JNU,14747,SEA,2000,,,2316,,,136,909
26,7,AS,N703AS,67,12819,KTN,14828,SIT,1650,1637,0,1751,1719,0,61,183
26,7,AA,N3BJAA,2326,11278,DCA,13303,MIA,1110,1101,0,1350,1340,0,160,919
26,7,AA,N3BJAA,2326,13303,MIA,11278,DCA,800,757,0,1025,1016,0,145,919
26,7,AA,N3ATAA,2327,13930,ORD,15304,TPA,1905,1905,0,2235,2315,40,150,1012
26,7,AA,N483AA,2328,11298,DFW,13930,ORD,700,651,0,920,902,0,140,802
26,7,AA,N4YEAA,2329,11298,DFW,13930,ORD,1825,1821,0,2035,2053,18,130,802
26,7,AA,N502AA,2329,13930,ORD,11298,DFW,1410,1439,29,1640,1659,19,150,802
26,7,AA,N3DDAA,2330,13303,MIA,12264,IAD,2110,2106,0,2340,2334,0,150,921
26,7,AA,N543AA,2331,11298,DFW,13930,ORD,1930,1947,17,2145,2208,23,135,802
26,7,AA,N4XBAA,2331,13930,ORD,11298,DFW,1500,1503,3,1735,1721,0,155,802
26,7,AA,N4YBAA,2332,11298,DFW,13930,ORD,750,746,0,1015,949,0,145,802
26,7,AA,N493AA,2333,11298,DFW,13931,ORF,1830,1838,8,2210,2221,11,160,1212
26,7,AA,N543AA,2334,11298,DFW,13930,ORD,915,933,18,1135,1144,9,140,802
26,7,AA,N3LEAA,2335,12953,LGA,13303,MIA,900,857,0,1220,1200,0,200,1096
26,7,DL,N697DL,201,10397,ATL,11433,DTW,929,935,6,1129,1118,0,120,594
26,7,DL,N315US,220,11292,DEN,13487,MSP,1115,1128,13,1407,1416,9,112,680
26,7,DL,N6706Q,221,12953,LGA,10397,ATL,1659,1817,78,1946,2102,76,167,762
26,7,DL,N909DA,234,15304,TPA,11433,DTW,1400,1357,0,1641,1641,0,161,983
26,7,DL,N809DN,240,14771,SFO,10397,ATL,600,557,0,1332,1323,0,272,2139
26,7,DL,N1402A,241,10397,ATL,14771,SFO,1730,1729,0,1958,1929,0,328,2139
26,7,DL,N3756,246,14679,SAN,12478,JFK,645,652,7,1451,1455,4,306,2446
26,7,DL,N929DL,252,13244,MEM,11433,DTW,820,816,0,1114,1111,0,114,610
26,7,DL,N360NW,258,14869,SLC,13487,MSP,950,950,0,1330,1302,0,160,991
26,7,DL,N383DN,300,10397,ATL,13487,MSP,2155,2154,0,2332,2326,0,157,907
26,7,DL,N371NB,302,10208,AGS,10397,ATL,700,656,0,810,743,0,70,143
26,7,EV,N14945,4173,12266,IAH,10599,BHM,1246,1244,0,1426,1425,0,100,562
26,7,EV,N14943,4174,10599,BHM,12266,IAH,1805,1755,0,2005,1941,0,120,562
26,7,EV,N16911,3848,11618,EWR,11057,CLT,1220,1229,9,1419,1429,10,119,529
26,7,EV,N17560,3850,11995,GSO,12264,IAD,1020,1014,0,1129,1130,1,69,239
26,7,EV,N12921,3850,12264,IAD,13931,ORF,1220,1411,111,1320,1518,118,60,157
26,7,EV,N36915,3851,12266,IAH,12896,LBB,842,840,0,1016,1007,0,94,458
26,7,EV,N36915,3851,12896,LBB,12266,IAH,1046,1038,0,1216,1156,0,90,458
26,7,EV,N36915,3852,12266,IAH,13158,MAF,1251,1243,0,1422,1405,0,91,429
26,7,EV,N36915,3852,13158,MAF,12266,IAH,1452,1446,0,1614,1612,0,82,429
26,7,EV,N13903,3854,11433,DTW,13930,ORD,1922,2039,77,1953,2118,85,91,235
26,7,EV,N13903,3854,13930,ORD,11433,DTW,1623,1811,108,1852,2020,88,89,235
26,7,EV,N14125,4085,11618,EWR,13871,OMA,2014,2102,48,2245,2339,54,211,1134
26,7,FL,N921AT,166,10721,BOS,10821,BWI,952,947,0,1137,1109,0,105,369
26,7,FL,N921AT,166,10821,BWI,11267,DAY,1217,1212,0,1346,1352,6,89,406
26,7,FL,N928AT,176,10397,ATL,11278,DCA,2020,2018,0,2200,2154,0,100,547
26,7,FL,N928AT,176,13851,OKC,10397,ATL,1625,1620,0,1910,1907,0,105,761
26,7,FL,N919AT,180,13204,MCO,14122,PIT,1430,1433,3,1640,1637,0,130,834
26,7,HA,N384HA,11,14771,SFO,12173,HNL,840,832,0,1210,1209,0,330,2399
26,7,HA,N380HA,12,12173,HNL,14771,SFO,1400,1405,5,2110,2050,0,310,2399
26,7,HA,N390HA,15,14679,SAN,12173,HNL,920,916,0,1315,1339,24,355,2614
26,7,HA,N393HA,16,12173,HNL,14679,SAN,1315,1315,0,2045,2022,0,330,2614
26,7,HA,N388HA,17,12889,LAS,12173,HNL,145,138,0,555,559,4,370,2762
26,7,HA,N382HA,18,12173,HNL,12889,LAS,1605,1602,0,2350,2324,0,345,2762
26,7,MQ,N615MQ,2888,11298,DFW,12191,HOU,840,839,0,945,938,0,65,247
26,7,MQ,N615MQ,2888,12191,HOU,11298,DFW,1015,1015,0,1120,1113,0,65,247
26,7,MQ,N509MQ,2889,11042,CLE,13930,ORD,800,749,0,845,829,0,105,315
26,7,MQ,N512MQ,2890,12892,LAX,14679,SAN,1040,1039,0,1125,1123,0,45,109
26,7,MQ,N512MQ,2890,14679,SAN,12892,LAX,1200,1153,0,1240,1238,0,40,109
26,7,MQ,N635MQ,2891,15380,TVC,13930,ORD,805,759,0,835,836,1,90,224
26,7,MQ,N661MQ,2894,11193,CVG,11298,DFW,1720,1708,0,1910,1838,0,170,812
26,7,MQ,N661MQ,2894,11298,DFW,11193,CVG,1340,1336,0,1645,1635,0,125,812
26,7,MQ,N806MQ,2895,13930,ORD,13290,MHK,1900,2030,90,2045,2327,162,105,501
26,7,OO,N712SK,6509,11109,COS,12266,IAH,846,836,0,1205,1140,0,139,809
26,7,OO,N758SK,6509,12266,IAH,14869,SLC,1432,1458,26,1653,1710,17,201,1195
26,7,OO,N715SK,6510,14893,SMF,12892,LAX,1809,1949,100,1939,2113,94,90,373
26,7,OO,N435SW,2598,15376,TUS,12892,LAX,1740,1744,4,1815,1809,0,95,451
26,7,OO,N868CA,2599,14489,RDM,12892,LAX,825,808,0,1040,1023,0,135,726
26,7,OO,N862AS,2600,12892,LAX,14893,SMF,1630,1619,0,1750,1742,0,80,373
26,7,OO,N630SK,4686,12892,LAX,14057,PDX,1850,1840,0,2115,2118,3,145,834
26,7,OO,N632SK,4686,14107,PHX,12892,LAX,1748,1743,0,1815,1811,0,87,370
26,7,OO,N802SK,4687,12280,IDA,14869,SLC,755,744,0,907,933,26,72,188
26,7,OO,N815SK,4688,14057,PDX,12892,LAX,1531,1523,0,1745,1736,0,134,834
26,7,OO,N412SW,4689,14869,SLC,11109,COS,2019,2011,0,2205,2148,0,106,411
26,7,OO,N960SW,5412,13930,ORD,13342,MKE,1711,1736,25,1801,1820,19,50,67
26,7,OO,N593ML,5414,14771,SFO,14489,RDM,2227,2223,0,2355,2358,3,88,462
26,7,OO,N237SW,5415,13024,LMT,14057,PDX,545,538,0,706,703,0,81,241
26,7,UA,N814UA,317,11618,EWR,14771,SFO,854,936,42,1227,1309,42,393,2565
26,7,UA,N809UA,317,14771,SFO,12339,IND,1335,1331,0,2051,2029,0,256,1943
26,7,UA,N843UA,318,12266,IAH,12953,LGA,1017,1021,4,1441,1430,0,204,1416
26,7,UA,N852UA,318,14683,SAT,12266,IAH,758,747,0,900,848,0,62,191
26,7,UA,N854UA,320,13930,ORD,11066,CMH,1905,1917,12,2123,2145,22,78,296
26,7,US,N945UW,723,14100,PHL,10721,BOS,1515,1509,0,1630,1648,18,75,280
26,7,US,N560UW,724,11298,DFW,11057,CLT,1359,1355,0,1719,1716,0,140,936
26,7,US,N565UW,725,11057,CLT,11298,DFW,1459,1455,0,1658,1640,0,179,936
26,7,US,N945UW,728,10721,BOS,14100,PHL,1730,1732,2,1911,1920,9,101,280
26,7,US,N162UW,730,13303,MIA,11057,CLT,1459,1455,0,1703,1653,0,124,650
26,7,US,N152UW,731,11057,CLT,13303,MIA,1610,1618,8,1813,1826,13,123,650
26,7,US,N946UW,732,14100,PHL,14492,RDU,1338,1601,143,1458,1809,191,80,337
26,7,US,N946UW,732,14492,RDU,14100,PHL,1532,1852,200,1713,2005,172,101,337
26,7,US,N123UW,734,13204,MCO,14100,PHL,1705,1705,0,1930,1935,5,145,861
26,7,US,N203UW,735,14100,PHL,13204,MCO,1550,1544,0,1826,1914,48,156,861
26,7,UA,N27733,1266,11278,DCA,13930,ORD,1645,1648,3,1757,1810,13,132,612
26,7,UA,N27239,1268,11292,DEN,14747,SEA,807,805,0,1002,1001,0,175,1024
26,7,UA,N37277,1270,11618,EWR,13204,MCO,1421,1444,23,1710,1726,16,169,937
26,7,UA,N34282,1271,12889,LAS,11618,EWR,1030,1025,0,1829,1809,0,299,2227
26,7,UA,N75435,1272,14679,SAN,14771,SFO,1845,1845,0,2020,2004,0,95,447
26,7,UA,N76505,1272,14771,SFO,11618,EWR,2337,2334,0,802,753,0,325,2565
26,7,WN,N466WN,301,11259,DAL,10140,ABQ,950,950,0,1040,1037,0,110,580
26,7,WN,N919WN,453,11259,DAL,10140,ABQ,1225,1309,44,1315,1401,46,110,580
26,7,WN,N659SW,56,11259,DAL,10279,AMA,2125,2129,4,2245,2237,0,80,323
26,7,WN,N701GS,613,11259,DAL,10279,AMA,1400,1357,0,1510,1508,0,70,323
26,7,WN,N277WN,864,11259,DAL,10279,AMA,950,945,0,1100,1051,0,70,323
26,7,WN,N526SW,1985,11259,DAL,10279,AMA,1200,1202,2,1310,1318,8,70,323
26,7,WN,N654SW,4570,11259,DAL,10279,AMA,1735,1822,47,1855,1929,34,80,323
26,7,WN,N646SW,42,11259,DAL,10423,AUS,1755,1758,3,1845,1849,4,50,189
26,7,WN,N508SW,369,11259,DAL,10423,AUS,1625,1623,0,1715,1708,0,50,189
26,7,WN,N648SW,426,11259,DAL,10423,AUS,1020,1016,0,1115,1102,0,55,189
26,7,WN,N950WN,433,11259,DAL,10423,AUS,2050,2055,5,2150,2145,0,60,189
27,1,AA,N3BYAA,342,12892,LAX,10423,AUS,1445,1440,0,1935,1931,0,170,1242
27,1,AA,N3HKAA,343,12953,LGA,13930,ORD,1635,1628,0,1825,1832,7,170,733
27,1,AA,N559AA,345,12953,LGA,13930,ORD,1735,,,1925,,,170,733
27,1,AA,N3EVAA,399,11298,DFW,14771,SFO,1605,1601,0,1755,1741,0,230,1464
27,1,AA,N201AA,926,11298,DFW,12992,LIT,1640,1635,0,1745,1731,0,65,304
27,1,AA,N201AA,926,12992,LIT,11298,DFW,1825,1818,0,1945,1945,0,80,304
27,1,AA,N390AA,931,14771,SFO,13303,MIA,1240,1238,0,2105,2102,0,325,2585
27,1,AA,N5FLAA,936,12478,JFK,15024,STT,750,808,18,1255,1256,1,245,1623
27,1,AA,N5FLAA,936,15024,STT,12478,JFK,1400,1400,0,1725,1648,0,265,1623
27,1,AA,N3BJAA,937,14100,PHL,13303,MIA,600,553,0,855,842,0,175,1013
27,1,AA,N3JBAA,942,11298,DFW,13487,MSP,1225,1221,0,1445,1426,0,140,852
27,1,AA,N3JBAA,942,13487,MSP,11298,DFW,1530,1521,0,1805,1754,0,155,852
27,1,AS,N534AS,804,10299,ANC,13830,OGG,1010,1006,0,1535,1514,0,385,2797
27,1,AS,N514AS,805,14747,SEA,14893,SMF,715,708,0,857,852,0,102,605
27,1,AS,N531AS,805,14893,SMF,13830,OGG,1040,1029,0,1415,1429,14,335,2404
27,1,AS,N513AS,806,12758,KOA,14747,SEA,1405,1410,5,2200,2108,0,355,2688
27,1,AS,N563AS,808,13830,OGG,10666,BLI,1425,1426,1,2220,2122,0,355,2681
27,1,AS,N506AS,809,14057,PDX,13830,OGG,1120,1214,54,1535,1655,80,375,2562
27,1,AS,N531AS,812,13830,OGG,14831,SJC,1515,1517,2,2222,2144,0,307,2355
27,1,AS,N513AS,813,13796,OAK,12758,KOA,925,923,0,1305,1253,0,340,2378
27,1,AS,N566AS,820,13830,OGG,14893,SMF,1200,1150,0,1903,1827,0,303,2404
27,1,AS,N566AS,820,14893,SMF,14747,SEA,1955,1951,0,2145,2142,0,110,605
27,1,AS,N518AS,822,13830,OGG,14057,PDX,2355,1,6,727,636,0,332,2562
27,1,B6,N562JB,250,15304,TPA,11278,DCA,1406,1424,18,1617,1636,19,131,814
27,1,B6,N562JB,790,11278,DCA,10721,BOS,1700,1711,11,1829,1822,0,89,399
27,1,B6,N562JB,321,10721,BOS,14027,PBI,1920,1918,0,2243,2230,0,203,1197
27,1,B6,N563JB,2191,10721,BOS,15304,TPA,700,650,0,1030,1006,0,210,1185
27,1,B6,N563JB,526,15304,TPA,12478,JFK,1113,1111,0,1343,1341,0,150,1005
27,1,B6,N563JB,301,12478,JFK,11697,FLL,1429,1431,2,1739,1728,0,190,1069
27,1,B6,N563JB,101,11697,FLL,12892,LAX,1830,1826,0,2124,2125,1,354,2342
27,1,B6,N563JB,100,12892,LAX,11697,FLL,2215,2215,0,558,557,0,283,2342
27,1,B6,N564JB,1502,11697,FLL,12478,JFK,600,553,0,845,833,0,165,1069
27,1,B6,N564JB,1129,12478,JFK,14635,RSW,1216,1232,16,1524,1533,9,188,1074
27,1,B6,N564JB,1640,14635,RSW,12953,LGA,1607,1624,17,1852,1918,26,165,1080
27,1,AS,N706AS,190,11630,FAI,10299,ANC,1805,1759,0,1910,1855,0,65,261
27,1,AS,N797AS,191,10299,ANC,11630,FAI,2005,2047,42,2101,2143,42,56,261
27,1,AS,N797AS,192,11630,FAI,10299,ANC,2145,2203,18,2247,2255,8,62,261
27,1,AS,N760AS,195,10299,ANC,11630,FAI,2255,2242,0,2354,2338,0,59,261
27,1,AS,N409AS,200,14747,SEA,14831,SJC,600,600,0,802,802,0,122,697
27,1,AS,N409AS,201,14831,SJC,14747,SEA,1720,1718,0,1920,1925,5,120,697
27,1,AS,N413AS,222,14747,SEA,14771,SFO,720,805,45,929,1016,47,129,679
27,1,AS,N413AS,223,14771,SFO,14747,SEA,2100,2048,0,2258,2245,0,118,679
27,1,AS,N579AS,226,14747,SEA,14831,SJC,2030,2024,0,2228,2219,0,118,697
27,1,AS,N589AS,227,14831,SJC,14747,SEA,1010,957,0,1210,1201,0,120,697
27,1,DL,N3771K,424,12478,JFK,10397,ATL,610,605,0,850,826,0,160,760
27,1,DL,N707TW,425,12478,JFK,13204,MCO,800,755,0,1059,1036,0,179,944
27,1,DL,N190DN,426,12478,JFK,12892,LAX,1815,1812,0,2142,2140,0,387,2475
27,1,DL,N1501P,427,12478,JFK,12892,LAX,2015,2015,0,2340,2344,4,385,2475
27,1,DL,N624AG,430,12478,JFK,14771,SFO,700,654,0,1040,1039,0,400,2586
27,1,DL,N723TW,432,12478,JFK,14771,SFO,1300,1256,0,1636,1608,0,396,2586
27,1,DL,N721TW,435,12478,JFK,14771,SFO,1900,1901,1,2249,2226,0,409,2586
27,1,DL,N3733Z,436,12478,JFK,14869,SLC,1055,1051,0,1410,1355,0,315,1990
27,1,DL,N358NW,437,12478,JFK,13487,MSP,1200,1151,0,1414,1357,0,194,1029
27,1,DL,N702TW,440,12478,JFK,14747,SEA,745,747,2,1103,1034,0,378,2422
27,1,DL,N706TW,442,12478,JFK,14747,SEA,1835,1834,0,2205,2122,0,390,2422
27,1,DL,N3747D,444,12478,JFK,14679,SAN,1910,1955,45,2237,2253,16,387,2446
27,1,EV,N13935,4112,15370,TUL,12266,IAH,1739,1731,0,1915,1901,0,96,429
27,1,EV,N14542,4113,11042,CLE,11278,DCA,1700,,,1821,,,81,310
27,1,EV,N14542,4113,11278,DCA,11042,CLE,1856,,,2025,,,89,310
27,1,EV,N16927,4114,10279,AMA,12266,IAH,1108,1106,0,1245,1234,0,97,517
27,1,EV,N16927,4114,12266,IAH,10279,AMA,852,852,0,1038,1043,5,106,517
27,1,EV,N11194,4116,12266,IAH,13158,MAF,1634,1838,124,1805,2012,127,91,429
27,1,EV,N11194,4116,13158,MAF,12266,IAH,1835,2056,141,2003,2223,140,88,429
27,1,EV,N12528,4117,12266,IAH,12951,LFT,1018,1044,26,1114,1135,21,56,201
27,1,EV,N12528,4117,12951,LFT,12266,IAH,1144,1156,12,1249,1256,7,65,201
27,1,EV,N12540,4118,11618,EWR,11433,DTW,1242,1338,56,1444,1539,55,122,488
27,1,EV,N15941,4168,12992,LIT,12266,IAH,1436,1433,0,1603,1555,0,87,374
27,1,EV,N12530,4169,12266,IAH,10781,BTR,851,845,0,955,942,0,64,253
27,1,FL,N985AT,938,10397,ATL,13204,MCO,1645,1643,0,1810,1808,0,85,404
27,1,FL,N985AT,938,11267,DAY,10397,ATL,1421,1415,0,1600,1554,0,99,432
27,1,FL,N915AT,939,10397,ATL,11433,DTW,1035,1032,0,1235,1223,0,120,594
27,1,FL,N915AT,939,13851,OKC,10397,ATL,705,657,0,950,942,0,105,761
27,1,FL,N948AT,941,10397,ATL,14100,PHL,1440,1438,0,1634,1636,2,114,666
27,1,FL,N948AT,941,12191,HOU,10397,ATL,1100,1057,0,1350,1345,0,110,696
27,1,FL,N952AT,943,10397,ATL,10721,BOS,900,856,0,1129,1119,0,149,946
27,1,FL,N952AT,943,14524,RIC,10397,ATL,635,628,0,820,806,0,105,481
27,1,FL,N949AT,965,10397,ATL,14683,SAT,1505,1508,3,1648,1649,1,163,874
27,1,FL,N949AT,965,12953,LGA,10397,ATL,1140,1138,0,1425,1408,0,165,762
27,1,HA,N478HA,341,12402,ITO,12173,HNL,927,918,0,1018,1008,0,51,216
27,1,HA,N478HA,342,12173,HNL,12402,ITO,808,801,0,858,851,0,50,216
27,1,HA,N476HA,343,12173,HNL,12982,LIH,1228,1227,0,1306,1308,2,38,102
27,1,HA,N486HA,345,12173,HNL,12982,LIH,1010,1005,0,1047,1047,0,37,102
27,1,HA,N493HA,346,12982,LIH,12173,HNL,1045,1044,0,1118,1119,1,33,102
27,1,HA,N488HA,347,12758,KOA,12173,HNL,1546,1547,1,1629,1636,7,43,163
27,1,HA,N484HA,349,12758,KOA,13830,OGG,1122,1115,0,1155,1155,0,33,84
27,1,HA,N488HA,357,12758,KOA,12173,HNL,1318,1313,0,1402,1406,4,44,163
27,1,HA,N488HA,358,12173,HNL,12758,KOA,1432,1439,7,1516,1522,6,44,163
27,1,HA,N484HA,359,13830,OGG,12982,LIH,1510,1507,0,1555,1558,3,45,201
27,1,HA,N485HA,365,13830,OGG,12173,HNL,1323,1320,0,1359,1402,3,36,101
27,1,MQ,N602MQ,3135,11298,DFW,10994,CHS,830,827,0,1200,1143,0,150,987
27,1,MQ,N532MQ,3139,13930,ORD,15919,XNA,2010,2105,55,2150,2302,72,100,522
27,1,MQ,N665MQ,3261,13930,ORD,11042,CLE,655,,,910,,,75,315
27,1,MQ,N653MQ,3262,11977,GRB,13930,ORD,1815,1813,0,1930,1907,0,75,173
27,1,MQ,N653MQ,3262,13930,ORD,11977,GRB,1640,1644,4,1735,1744,9,55,173
27,1,MQ,N909MQ,3263,10155,ACT,11298,DFW,1430,1430,0,1515,1532,17,45,89
27,1,MQ,N909MQ,3263,11298,DFW,10155,ACT,1320,1316,0,1355,1353,0,35,89
27,1,MQ,N933MQ,3264,12339,IND,12478,JFK,1230,1228,0,1440,1450,10,130,665
27,1,MQ,N678MQ,3265,11193,CVG,13930,ORD,620,611,0,640,620,0,80,265
27,1,MQ,N688MQ,3266,12451,JAX,13303,MIA,1310,1307,0,1430,1424,0,80,335
27,1,OO,N423SW,2590,14679,SAN,12892,LAX,1945,1954,9,2030,2029,0,45,109
27,1,OO,N897SK,2914,14107,PHX,10140,ABQ,1945,1939,0,2058,2046,0,73,328
27,1,OO,N944SW,2915,11695,FLG,14107,PHX,1255,1250,0,1339,1340,1,44,119
27,1,OO,N885AS,2915,14107,PHX,14698,SBP,1450,1446,0,1533,1524,0,103,509
27,1,OO,N938SW,5258,12945,LEX,13930,ORD,1917,,,1943,,,86,323
27,1,OO,N938SW,5258,13930,ORD,12945,LEX,1636,,,1847,,,71,323
27,1,OO,N928SW,5259,13029,LNK,13930,ORD,1455,,,1630,,,95,466
27,1,OO,N928SW,5259,13930,ORD,13029,LNK,1248,,,1425,,,97,466
27,1,OO,N874AS,5260,12206,HRL,12266,IAH,520,511,0,636,619,0,76,295
27,1,OO,N917SW,5261,11109,COS,12266,IAH,846,837,0,1209,1151,0,143,809
27,1,OO,N971SW,6512,12892,LAX,11109,COS,745,738,0,1108,1103,0,143,833
27,1,OO,N959SW,6513,14679,SAN,11292,DEN,1743,1738,0,2105,2112,7,142,853
27,1,OO,N951SW,6516,11292,DEN,11648,FCA,1842,1900,18,2103,2158,55,141,752
27,1,F9,N935FR,767,11292,DEN,12889,LAS,1026,1017,0,1120,1132,12,114,628
27,1,F9,N935FR,764,12889,LAS,11292,DEN,1200,1211,11,1450,1516,26,110,628
27,1,F9,N935FR,216,11292,DEN,10423,AUS,1530,1604,34,1831,1940,69,121,775
27,1,F9,N935FR,221,10423,AUS,11292,DEN,1913,2013,60,2025,2131,66,132,775
27,1,F9,N935FR,444,11292,DEN,11775,FSD,2010,2214,124,2234,59,145,84,483
27,1,F9,N938FR,407,11292,DEN,12892,LAX,1655,1830,95,1818,2012,114,143,862
27,1,F9,N938FR,408,12892,LAX,11292,DEN,1859,2102,123,2212,21,129,133,862
27,1,F9,N939FR,726,11292,DEN,11278,DCA,705,656,0,1215,1208,0,190,1476
27,1,F9,N939FR,727,11278,DCA,11292,DEN,1303,1259,0,1500,1513,13,237,1476
27,1,F9,N939FR,130,11292,DEN,11298,DFW,1540,1554,14,1829,1855,26,109,641
27,1,F9,N939FR,131,11298,DFW,11292,DEN,1909,1932,23,2010,2045,35,121,641
27,1,F9,N941FR,117,13487,MSP,11292,DEN,610,626,16,720,747,27,130,680
27,1,OO,N964SW,5300,13930,ORD,13342,MKE,2100,2105,5,2146,2159,13,46,67
27,1,OO,N903SW,5301,13342,MKE,11292,DEN,848,843,0,1034,1033,0,166,896
27,1,OO,N962SW,5302,14771,SFO,14252,PSC,2128,2130,2,2317,2321,4,109,620
27,1,OO,N223SW,5303,10561,BFL,14771,SFO,2000,1950,0,2121,2100,0,81,238
27,1,OO,N437SW,4791,10693,BNA,13487,MSP,1011,1005,0,1226,1226,0,135,695
27,1,OO,N821SK,4793,12892,LAX,14107,PHX,835,835,0,1107,1109,2,92,370
27,1,OO,N821SK,4793,14831,SJC,12892,LAX,628,622,0,745,738,0,77,308
27,1,OO,N781CA,4794,14696,SBN,11433,DTW,1330,1332,2,1438,1452,14,68,157
27,1,OO,N603SK,4795,14869,SLC,14831,SJC,1105,1101,0,1211,1150,0,126,584
27,1,OO,N812SK,4796,12892,LAX,12889,LAS,1730,1724,0,1843,1838,0,73,236
27,1,OO,N492SW,7381,11097,COD,14869,SLC,1252,1403,71,1407,1505,58,75,298
27,1,UA,N28457,1741,14771,SFO,12889,LAS,630,626,0,757,752,0,87,414
27,1,UA,N38727,1742,11292,DEN,12266,IAH,1930,2040,70,2252,2356,64,142,862
27,1,UA,N26210,1744,11292,DEN,13204,MCO,1437,1436,0,2000,2000,0,203,1546
27,1,UA,N487UA,446,11618,EWR,13303,MIA,922,921,0,1236,1227,0,194,1085
27,1,UA,N430UA,447,11292,DEN,12892,LAX,813,811,0,946,930,0,153,862
27,1,UA,N851UA,447,12892,LAX,14771,SFO,1035,1037,2,1210,1203,0,95,337
27,1,UA,N494UA,448,12889,LAS,12892,LAX,951,946,0,1105,1052,0,74,236
27,1,UA,N505UA,448,12892,LAX,12478,JFK,1150,1145,0,2007,2008,1,317,2475
27,1,UA,N830UA,450,14908,SNA,14771,SFO,1250,1308,18,1419,1425,6,89,372
27,1,UA,N470UA,451,12953,LGA,12266,IAH,1254,1254,0,1604,1548,0,250,1416
27,1,US,N433US,1700,11057,CLT,10529,BDL,1433,1432,0,1624,1613,0,111,644
27,1,US,N950UW,1701,10721,BOS,14100,PHL,830,1002,92,1003,1125,82,93,280
27,1,US,N950UW,1701,14100,PHL,13495,MSY,1115,1156,41,1327,1410,43,192,1089
27,1,US,N105UW,1702,14100,PHL,11697,FLL,1750,1747,0,2042,2033,0,172,992
27,1,US,N951UW,1703,10721,BOS,14100,PHL,1330,1323,0,1509,1453,0,99,280
27,1,US,N406US,1705,14027,PBI,11057,CLT,640,633,0,835,820,0,115,590
27,1,US,N940UW,1706,11057,CLT,10821,BWI,1959,1955,0,2116,2108,0,77,361
27,1,US,N560UW,1708,11292,DEN,14107,PHX,800,755,0,1012,1007,0,132,602
27,1,US,N560UW,1708,14107,PHX,14908,SNA,1115,1107,0,1139,1127,0,84,338
27,1,US,N162UW,1709,11057,CLT,11697,FLL,950,945,0,1157,1139,0,127,631
