medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
39EDC37E362008249891830D731360B7,D7E8FF3054DDA44604DA6B07665FFD5A,CMT,1,N,10/9/2013 7:08,10/9/2013 7:13,1,294,0.8,-74.010406,40.711617,-74.00209,40.721161
39EDC37E362008249891830D731360B7,D7E8FF3054DDA44604DA6B07665FFD5A,CMT,1,N,10/9/2013 8:59,10/9/2013 9:18,1,1094,2.7,-73.989693,40.741348,-74.009087,40.709961
0569F84408A7FEC019A30D743C3E8420,DF0265136BF27757EBCD61569A55034A,CMT,1,N,10/12/2013 10:30,10/12/2013 10:34,1,252,0.9,-73.962936,40.775372,-73.955421,40.787933
0569F84408A7FEC019A30D743C3E8420,DF0265136BF27757EBCD61569A55034A,CMT,1,N,10/12/2013 10:27,10/12/2013 10:29,1,157,0.5,-73.966026,40.767979,-73.962852,40.775066
83E13D8459E1FB1E6D90EE4D87F841F8,557EC7462F7EA4F92A184137A8570487,CMT,1,N,10/9/2013 12:32,10/9/2013 12:39,1,443,1.2,-73.974106,40.789955,-73.962128,40.779266
83E13D8459E1FB1E6D90EE4D87F841F8,557EC7462F7EA4F92A184137A8570487,CMT,1,N,10/9/2013 7:51,10/9/2013 8:00,1,533,1.1,-73.981552,40.761322,-73.987495,40.753059
90C557A8054DD55719D094144BA460BB,85834C13F7152EA973CCC08F0CC7A0C7,CMT,1,N,10/11/2013 21:04,10/11/2013 21:23,1,1120,6.8,-73.954849,40.718601,-73.984734,40.671173
90C557A8054DD55719D094144BA460BB,85834C13F7152EA973CCC08F0CC7A0C7,CMT,1,N,10/11/2013 18:18,10/11/2013 18:25,1,444,0.9,-73.965263,40.791199,-73.975914,40.781631
E7C525E93C6A917539241685AF931288,D78E4E34338901BCC4C8AFC8B3813357,CMT,1,N,10/9/2013 20:38,10/9/2013 20:46,1,511,0.9,-73.987717,40.74873,-73.992409,40.758503
E7C525E93C6A917539241685AF931288,D78E4E34338901BCC4C8AFC8B3813357,CMT,1,N,10/9/2013 20:49,10/9/2013 21:02,1,755,4,-73.995308,40.759605,-73.950195,40.787182
71FFE6A4E97ECD83C4745123E3F563FB,BE2F61EB591096BC8D6C668A50F5D3D2,CMT,1,N,10/7/2013 10:27,10/7/2013 10:33,1,349,1.7,-73.965858,40.795361,-73.981758,40.774536
DE1CA076B40ECD47272527DCE1094779,F1161A5D3E7F267F01857651B61E9BEB,CMT,2,N,10/7/2013 22:38,10/7/2013 23:12,1,2019,18.3,-73.788719,40.642422,-73.997345,40.741489
0569F84408A7FEC019A30D743C3E8420,DF0265136BF27757EBCD61569A55034A,CMT,1,N,10/12/2013 12:29,10/12/2013 12:47,1,1090,5.1,-73.951958,40.76635,-73.990814,40.71727
329E282FAC548E96190DEAF7169CE8C0,76E5C89F12E7404EFAD599C945986D3B,CMT,1,N,10/11/2013 18:24,10/11/2013 18:34,1,598,1.8,-73.976074,40.776119,-73.95649,40.766914
329E282FAC548E96190DEAF7169CE8C0,76E5C89F12E7404EFAD599C945986D3B,CMT,1,N,10/11/2013 22:22,10/11/2013 22:26,1,215,0.7,-73.959549,40.770203,-73.951851,40.772583
D09ECFFC9D0F3F98685E2E61798FFF61,C495FFF22646ACC3517BCD35D13BC84F,CMT,1,N,10/11/2013 23:46,10/11/2013 23:55,2,545,1.9,-73.987175,40.757057,-73.981812,40.775711
8CF4B518EC0C6CBAB5029339B5E3A918,6F5AB62599C1D8DDDC1957D4766608CC,CMT,1,N,10/13/2013 2:05,10/13/2013 2:10,1,279,1.1,-73.989044,40.776749,-73.976318,40.780891
11AD539AEC155D68644C384188F4D961,5D7B34AA1521C87FD7228C7F27DD947D,CMT,1,N,10/10/2013 21:32,10/10/2013 21:36,1,256,0.9,-73.992073,40.744007,-74.003792,40.742931
667F7B594ED1243209C134AEC8B230EF,E9273B69E271578074C18BDF1C45EC56,CMT,1,N,10/9/2013 16:09,10/9/2013 16:20,1,662,1.3,-74.005508,40.740639,-73.998474,40.724728
667F7B594ED1243209C134AEC8B230EF,E9273B69E271578074C18BDF1C45EC56,CMT,1,N,10/9/2013 11:29,10/9/2013 11:36,2,466,1.3,-73.985275,40.741749,-73.973152,40.757721
CBE031BED92D5E61DD78CD9EE6ED0ED0,0B3AC5115B42A4FC8CF659D7CF674E59,CMT,1,N,10/9/2013 10:04,10/9/2013 10:13,1,504,1.4,-73.998917,40.734333,-73.999687,40.721989
9EF22901597EBD30C50DC4FA06C49351,86049582AEF96D01BDEDA027316535DD,CMT,1,N,10/11/2013 19:46,10/11/2013 20:09,1,1346,2,-73.982857,40.766396,-73.986488,40.746895
9EF22901597EBD30C50DC4FA06C49351,86049582AEF96D01BDEDA027316535DD,CMT,1,N,10/11/2013 15:57,10/11/2013 16:03,1,392,1.2,-73.970039,40.76276,-73.96167,40.776958
AC942709D90ACD2464E1544612562240,0907D9B9F54E5E29D922C879150389CF,CMT,1,N,10/12/2013 1:12,10/12/2013 1:14,1,146,0.8,-73.957855,40.77351,-73.94928,40.781761
27ADD17A0D7C0C7DE596C4DED35A61E7,4264E0E82EDA05361D8D77DABB42508D,CMT,1,N,10/8/2013 23:17,10/8/2013 23:19,1,121,0.3,-74.001572,40.746555,-73.995956,40.744209
E0BC66DD4EACB5C27288DAFED6B07AB2,8BCDCF7FBBCE566510BB69900C03FD31,CMT,1,N,10/9/2013 20:07,10/9/2013 20:23,1,928,2.8,-73.989548,40.742775,-74.011208,40.708038
E0BC66DD4EACB5C27288DAFED6B07AB2,8BCDCF7FBBCE566510BB69900C03FD31,CMT,1,N,10/9/2013 20:58,10/9/2013 21:09,2,699,2.7,-74.011116,40.708687,-73.993889,40.736015
E81D0959BEF69020ED77DD63867E7637,932DC62B76454C664E83751BD03C03B8,CMT,1,N,10/12/2013 6:02,10/12/2013 6:18,1,976,5.4,-74.002106,40.73513,-73.948029,40.7747
899EB0FC984CAA66C92ABC06B708698D,65F75F8E7DC9C3B8CC196847B5A34880,CMT,1,Y,10/12/2013 0:33,10/12/2013 1:29,1,3319,7.9,-73.959305,40.814632,-73.926842,40.738255
47D7BFDF540BFD20858B0329251B741B,D8524C74DF3D973FC12F9603EF64DCDE,CMT,1,N,10/7/2013 1:25,10/7/2013 1:42,1,1003,4,-73.972939,40.689613,-73.925476,40.695179
690D78938488816A74997D0DD56CDE00,4E113B79DA27F31830047000489AFD92,CMT,1,N,10/9/2013 8:57,10/9/2013 9:04,1,430,1,-73.969879,40.753189,-73.978729,40.739296
294134BC853AC59B821B01C602249488,86EB50C0E1F74EEA23266FC5D0D80276,CMT,1,N,10/13/2013 22:55,10/13/2013 23:22,1,1603,13.1,-73.874451,40.773994,-74.006058,40.739914
A2C3B44AE612B3DBE99E1181A7F89AE9,C36D86BE59151AAD8AB97AE574A05223,CMT,1,N,10/8/2013 14:43,10/8/2013 14:54,1,672,0.9,-73.980476,40.742805,-73.993057,40.739784
EC76DDF499BCFBBE91E6775D0EEB35B1,27EE034E910DDB8605831F51F6F72D78,CMT,1,N,10/8/2013 11:37,10/8/2013 12:00,1,1330,1.4,-73.962051,40.759426,-73.976357,40.755745
980B5D01DFD1635EA24E236F6015DDC1,79C503792539D6006522FBBB29A705F0,CMT,1,N,10/9/2013 13:50,10/9/2013 14:03,1,793,0.9,-73.999352,40.754204,-73.986137,40.754204
980B5D01DFD1635EA24E236F6015DDC1,79C503792539D6006522FBBB29A705F0,CMT,1,N,10/9/2013 9:15,10/9/2013 9:40,1,1463,1.8,-73.986221,40.777576,-73.990929,40.755695
20EA444668EF9FFAE2D5EB996883E485,DAE192D017DC12F4202FAB53FF75AEBF,CMT,1,N,10/11/2013 21:10,10/11/2013 21:20,1,594,1.7,-73.983971,40.749798,-74.000984,40.729485
ACA8D9C13DF158EDDE9B834A10CF29B1,CF27EBB2E57FC158EBED2DBD6D67EC9D,CMT,1,Y,10/11/2013 17:23,10/11/2013 17:45,2,1294,2.9,-73.980728,40.747768,-73.952316,40.779823
A660EF89E4CF26E15630D1E36BA1AB0F,6C41E6261DE12F2D053C74D721CD52C0,CMT,1,N,10/11/2013 22:31,10/11/2013 22:38,1,441,1.6,-73.990082,40.732433,-73.995178,40.74992
080147BF47D704D6079EF86F99FB194F,88EE3648A0D37B7CABE03BF9F86855A6,CMT,1,N,10/10/2013 12:49,10/10/2013 13:07,1,1099,1.5,-73.970596,40.759327,-73.987862,40.770386
ADB100692A33F2C1EA3096541F410838,452F10CA21AF98655578C99B1E39D4C2,CMT,1,N,10/8/2013 21:29,10/8/2013 21:38,4,534,2,-73.974693,40.783169,-73.971626,40.762871
A660EF89E4CF26E15630D1E36BA1AB0F,6C41E6261DE12F2D053C74D721CD52C0,CMT,1,N,10/11/2013 20:55,10/11/2013 21:12,1,1014,2.6,-73.975517,40.745247,-73.997978,40.732922
D09ECFFC9D0F3F98685E2E61798FFF61,C495FFF22646ACC3517BCD35D13BC84F,CMT,1,N,10/12/2013 3:07,10/12/2013 3:13,1,379,0.9,-73.982994,40.726761,-73.993767,40.732632
0E90E6B8D6EF01CA4DC1F78715D643B4,D12815C8A98BEC5EBE579F5195E77A76,CMT,1,N,10/12/2013 5:54,10/12/2013 6:00,1,355,1.2,-73.882645,40.755943,-73.906845,40.753387
6C5F6207AC9E4139436B605EAFC7D470,83AA2D73B732BD6A298A963E4206ABC8,CMT,1,N,10/7/2013 13:05,10/7/2013 13:08,1,168,0.4,-73.969147,40.764492,-73.96772,40.768673
329E282FAC548E96190DEAF7169CE8C0,76E5C89F12E7404EFAD599C945986D3B,CMT,1,N,10/11/2013 18:37,10/11/2013 18:47,1,597,2.4,-73.95285,40.768108,-73.943825,40.795383
BB95394EAE663741FA9A0F6A7F971171,AB69CEC0635F64977151F108BCCCEF44,CMT,1,N,10/13/2013 2:42,10/13/2013 2:54,1,690,3.5,-73.972908,40.785046,-73.986351,40.744175
ABFE1F1A063C3C04936640CB408C8A09,CEC864340594008068DF8356D32E10DB,CMT,1,N,10/8/2013 22:03,10/8/2013 22:11,1,468,1,-73.975952,40.755119,-73.983734,40.76572
329E282FAC548E96190DEAF7169CE8C0,76E5C89F12E7404EFAD599C945986D3B,CMT,1,N,10/11/2013 16:53,10/11/2013 17:14,1,1212,2.8,-73.967285,40.76342,-74.000336,40.745941
11AD539AEC155D68644C384188F4D961,5D7B34AA1521C87FD7228C7F27DD947D,CMT,1,N,10/10/2013 19:00,10/10/2013 19:18,2,1102,3.2,-73.994766,40.755329,-73.960144,40.770603
11AD539AEC155D68644C384188F4D961,5D7B34AA1521C87FD7228C7F27DD947D,CMT,1,N,10/10/2013 20:06,10/10/2013 20:10,1,193,0.8,-73.988464,40.723022,-73.980766,40.733833
11AD539AEC155D68644C384188F4D961,5D7B34AA1521C87FD7228C7F27DD947D,CMT,1,N,10/10/2013 16:35,10/10/2013 16:48,1,792,3.1,-73.99144,40.758152,-73.972115,40.795704
7F4D108BB5EC6A5A520D96EB7CAA5C2C,7FCD1093EA083DCC396C07579B8B123B,CMT,1,N,10/9/2013 14:44,10/9/2013 14:56,1,762,1,-73.981194,40.763748,-73.991013,40.750652
86878FD5BCE930F10BBC34BB79F755C0,65DDD9BC199BDC4D667A7086AE055C36,CMT,1,N,10/8/2013 21:03,10/8/2013 21:10,1,416,0.9,-73.970718,40.761799,-73.96064,40.766205
667F7B594ED1243209C134AEC8B230EF,E9273B69E271578074C18BDF1C45EC56,CMT,1,N,10/9/2013 8:23,10/9/2013 8:41,1,1058,5.3,-74.00396,40.716755,-73.972939,40.752941
27ADD17A0D7C0C7DE596C4DED35A61E7,4264E0E82EDA05361D8D77DABB42508D,CMT,1,N,10/8/2013 21:31,10/8/2013 21:51,1,1224,4.5,-73.969337,40.75795,-74.005623,40.711143
61ADD7D97D037B47C50A0A6A35BF67CF,6745F4112BFF1A7F292A954B75E8A307,CMT,1,N,10/8/2013 18:46,10/8/2013 18:50,1,252,0.7,-73.99688,40.725342,-73.991989,40.727406
27ADD17A0D7C0C7DE596C4DED35A61E7,4264E0E82EDA05361D8D77DABB42508D,CMT,1,N,10/8/2013 17:50,10/8/2013 17:58,1,502,0.8,-73.959076,40.775051,-73.967316,40.770882
E81D0959BEF69020ED77DD63867E7637,932DC62B76454C664E83751BD03C03B8,CMT,1,N,10/12/2013 4:21,10/12/2013 4:28,1,377,2.4,-73.90303,40.770721,-73.871078,40.774117
DEAF93B08C0847178B5417BD1F61785C,CF5AFC600017EDB9440BBAE395B4E7A9,CMT,1,N,10/11/2013 15:47,10/11/2013 15:53,1,317,0.5,-73.952988,40.77845,-73.957275,40.783016
679796958F368740A2BD08C205E1DC53,2AB60D5C8A16E9D5032FCE40124C0217,CMT,2,N,10/9/2013 15:08,10/9/2013 15:55,2,2824,16.1,-73.986549,40.753159,-73.785927,40.649696
F63596A0FAD344E0F562A6F3B626BCD6,ED94199D4F6978C71AE51C52BC847526,CMT,1,N,10/12/2013 13:55,10/12/2013 14:02,1,392,1.9,-74.014687,40.718109,-74.010498,40.701763
7C043921C70350436A1E494BD0B67698,8364E47A5DFC536C744231FCA5CBCDBB,CMT,1,N,10/11/2013 18:46,10/11/2013 18:56,1,591,1.5,-73.938957,40.805065,-73.960892,40.810825
C19D8C0B30F4DF5FDE8D6CB1873D30AB,9262C8FEA81E78572C88D36EEBD61D13,CMT,2,N,10/12/2013 13:44,10/12/2013 14:07,2,1377,13.7,-73.984718,40.753662,-73.801346,40.669392
17374D4573E573FB4301C697B2F67E82,0F6E961B0CBF8C7118F10F0AB5E6B71C,CMT,1,N,10/8/2013 18:07,10/8/2013 18:35,1,1691,5.3,-73.993202,40.73933,-73.973,40.798344
329E282FAC548E96190DEAF7169CE8C0,76E5C89F12E7404EFAD599C945986D3B,CMT,1,N,10/12/2013 1:22,10/12/2013 1:30,1,514,1.6,-73.994164,40.720356,-74.013504,40.708218
0E90E6B8D6EF01CA4DC1F78715D643B4,D12815C8A98BEC5EBE579F5195E77A76,CMT,1,N,10/12/2013 8:06,10/12/2013 8:11,1,278,1.1,-73.981247,40.741371,-73.990952,40.751114
511B6B723C79271F051DAD41A5B34454,126C56BB1DCECE000DA12C69467F797D,CMT,1,N,10/12/2013 16:12,10/12/2013 16:20,1,486,0.9,-73.982361,40.768539,-73.988976,40.774467
FBB7CB930BA1070F2E0613747440BA47,2D27E326827084760694E8C21C3B3D4D,CMT,1,N,10/13/2013 0:39,10/13/2013 0:59,1,1162,5.9,-73.943741,40.815456,-73.978378,40.745899
0E90E6B8D6EF01CA4DC1F78715D643B4,D12815C8A98BEC5EBE579F5195E77A76,CMT,1,N,10/12/2013 13:28,10/12/2013 13:40,2,753,2,-74.005165,40.746208,-73.984161,40.76757
BB95394EAE663741FA9A0F6A7F971171,AB69CEC0635F64977151F108BCCCEF44,CMT,1,N,10/12/2013 20:29,10/12/2013 20:42,2,765,1.3,-73.969017,40.755562,-73.983505,40.744141
66F5C36965F1B95CA42B5A90244E857B,CF289061B8F12C099846C98D04FFC39E,CMT,1,N,10/7/2013 12:50,10/7/2013 13:22,2,1965,13.1,-73.870674,40.773643,-73.891937,40.878338
11AD539AEC155D68644C384188F4D961,5D7B34AA1521C87FD7228C7F27DD947D,CMT,1,N,10/10/2013 20:29,10/10/2013 20:39,1,590,1.1,-73.996452,40.737961,-74.005066,40.729042
B144E9D108813FA22BCA0E36383EB50B,7113EE61979E18B939EF538C4E37FD51,CMT,1,N,10/12/2013 16:25,10/12/2013 16:39,1,834,3.7,-73.965096,40.806671,-73.979836,40.761066
8CF4B518EC0C6CBAB5029339B5E3A918,6F5AB62599C1D8DDDC1957D4766608CC,CMT,1,N,10/12/2013 22:41,10/12/2013 22:53,1,694,2.9,-74.006805,40.744198,-74.010132,40.720234
CBE031BED92D5E61DD78CD9EE6ED0ED0,0B3AC5115B42A4FC8CF659D7CF674E59,CMT,1,N,10/9/2013 12:22,10/9/2013 12:40,1,1088,1.1,-73.974808,40.742039,-73.990173,40.748901
D78ADB1B16924A79C5CF40B777615F76,A201D388C99AF0904024A060C0ED5D46,CMT,1,N,10/8/2013 19:43,10/8/2013 20:02,1,1187,2.8,-73.979233,40.750309,-73.982338,40.778957
ABFE1F1A063C3C04936640CB408C8A09,CEC864340594008068DF8356D32E10DB,CMT,1,N,10/8/2013 21:21,10/8/2013 21:29,1,497,1.5,-73.99366,40.721157,-73.981216,40.73402
D78ADB1B16924A79C5CF40B777615F76,A201D388C99AF0904024A060C0ED5D46,CMT,1,N,10/8/2013 17:08,10/8/2013 17:12,1,271,1,-73.987961,40.737732,-73.97905,40.749283
86878FD5BCE930F10BBC34BB79F755C0,65DDD9BC199BDC4D667A7086AE055C36,CMT,1,N,10/8/2013 18:52,10/8/2013 19:02,1,619,0.9,-73.999084,40.732559,-74.003365,40.724033
60C35619DF472BC34C6D6ACC4C749B9E,48470D269AF90CF8875F808A473E5732,CMT,1,N,10/9/2013 13:59,10/9/2013 14:15,1,1002,2.1,-73.976761,40.790417,-73.967209,40.769432
9ACB267589536F2BC880BD106393CA55,4CBCA691378F83E32F9E1F0344236749,CMT,1,N,10/13/2013 15:33,10/13/2013 15:58,1,1497,9.4,-73.99501,40.720875,-73.870323,40.772694
160615BC6B96DB852600BB0253A7762C,A479714CA3CDBD489C85F69213A7B724,CMT,1,N,10/12/2013 8:14,10/12/2013 8:21,1,372,1.7,-73.997887,40.751503,-73.979073,40.761627
C21172C113060992FE362F5E7C93FD6D,6A0A62640FB3A44A38EBB49DC3A96A61,CMT,1,N,10/9/2013 16:19,10/9/2013 16:38,1,1133,8.4,-73.957985,40.773331,-73.870613,40.773499
39AC06174E0C41C05AEA1C1227FD5907,716260BD273D87051F0AAB7BBBB2C838,CMT,1,N,10/8/2013 19:53,10/8/2013 20:02,1,521,2.9,-73.99765,40.761829,-74.009071,40.722748
86878FD5BCE930F10BBC34BB79F755C0,65DDD9BC199BDC4D667A7086AE055C36,CMT,1,N,10/8/2013 16:29,10/8/2013 16:35,1,372,1.2,-73.96579,40.762066,-73.962242,40.776478
D5F8AB925F6E76A3C5BA02C10D227C86,6611D493A1160FEAD32560C150E319D3,CMT,1,N,10/10/2013 20:00,10/10/2013 20:09,1,568,1.1,-73.989899,40.736816,-73.987045,40.747051
C56FA41AD45047417B67DFC5F60DBB45,32EBCAE3F4C92C04369AFE75E6381ECE,CMT,1,N,10/13/2013 4:37,10/13/2013 4:46,1,516,4.9,-73.958069,40.717686,-74.002609,40.685253
3A4A02A18B06F2E63BC78ABFC4D3EA8A,F0DABB8B14139C33D7F6DD5C27ACDB57,CMT,1,N,10/12/2013 1:27,10/12/2013 1:40,1,769,6.8,-73.981956,40.749157,-73.928322,40.815926
5239E7B3A5458A56ACB3350C39EDB9BA,BB996B33D0FACF6EEE6CC54388E9D48F,CMT,1,N,10/9/2013 20:04,10/9/2013 20:09,1,290,0.7,0,0,0,0
3897AFCEFB58A8F9B3269D175DC23057,36D3BC7BB5D08D129D0DCE442436B4C9,CMT,1,N,10/13/2013 17:55,10/13/2013 18:42,1,2823,11.2,-74.002838,40.760696,-73.864906,40.770432
4CAEEC39A75E57BBAB480DDE0B45A1C5,86329E8CCB967365FA92BB3ADDACDF9A,CMT,1,N,10/10/2013 20:43,10/10/2013 20:54,1,672,1.9,-73.989487,40.744316,-73.991867,40.722252
98E96B69DE7DE2D57FB4CB15C32B1DA3,B26C268C4D8C7E6FA566A90E7ACF1D44,CMT,1,N,10/7/2013 15:57,10/7/2013 16:04,1,384,1.2,-73.979439,40.784496,-73.980721,40.770901
98E96B69DE7DE2D57FB4CB15C32B1DA3,B26C268C4D8C7E6FA566A90E7ACF1D44,CMT,1,N,10/7/2013 9:27,10/7/2013 9:32,1,286,0.9,-73.993813,40.735752,-73.997154,40.726391
61CE3A2FB01F26A948F0231F50C75425,AE9B0BB036CD65B1FC168E4182491FDD,CMT,1,N,10/9/2013 6:06,10/9/2013 6:22,1,962,4.6,-74.008324,40.738781,-73.955635,40.777023
D5F8AB925F6E76A3C5BA02C10D227C86,6611D493A1160FEAD32560C150E319D3,CMT,1,N,10/10/2013 17:25,10/10/2013 17:34,1,521,1.5,-73.970146,40.759098,-73.985458,40.738544
D5005F44F4957AA5A3C6DE9D8340DF1C,2ADA859B839BC6FA9CFFD8EFEDBF2E94,CMT,1,Y,10/9/2013 15:41,10/9/2013 15:45,1,202,0.6,-73.982048,40.771965,-73.983467,40.780296
E89D1301898C79FBB261E07044B45C98,F3D71C94495E9ABA23791EBD1A2C0E11,CMT,1,N,10/11/2013 12:03,10/11/2013 12:11,1,511,0.5,-73.985626,40.738396,-73.993095,40.739792
836BF1EEB8CBF66B2A1FF6F519403265,F5B080EAAA591FAEE1F05DA70F1AC1A7,CMT,1,N,10/10/2013 17:18,10/10/2013 17:31,1,738,1.4,-73.964798,40.760014,-73.978516,40.741123
79F70F00106CAED61F509C6CE787B506,11CC7825C61631FBF39CB51B636B461E,CMT,1,N,10/10/2013 13:56,10/10/2013 14:15,1,1109,8.6,-73.965538,40.775169,-74.014732,40.709778
AF7386DF75DCB4EFFF15740F3F5A5722,FAD06A7869761089CB83498A2746B7A2,CMT,1,N,10/9/2013 7:56,10/9/2013 7:59,1,171,0.4,-73.985718,40.735233,-73.981743,40.740768
88624BB8F9E37330E3B7B85F86C412CD,A4B48E11F12A27489EB16D6237F952FD,CMT,1,N,10/10/2013 22:56,10/10/2013 23:09,1,724,2.7,-73.976753,40.758949,-73.976448,40.728714
27984A1C9435857B0DB4533343A25854,1C3736D3054353468D9C88C0FF1FD60D,CMT,1,N,10/11/2013 22:12,10/11/2013 22:23,1,666,1.5,-73.983421,40.734268,-73.987083,40.717129
DDC1AE28890B301D015A319435E52E58,FFE51A078BF44EF9AC676D3E08876AF0,CMT,1,N,10/8/2013 1:38,10/8/2013 1:52,1,827,5.1,-73.98941,40.747555,-73.959793,40.811325
CF7893F3F7AA3F65D6A01D17EBD7AE14,9DEFE659BB6FC2C5DB86F98F0A0160B2,CMT,1,N,10/9/2013 3:01,10/9/2013 3:28,1,1590,12,-73.95179,40.777828,-73.927612,40.866577
92B44DE56F98B929787EC6447EE565E8,DDFB349230ADCEFF6C32632FBFF5CB11,CMT,1,N,10/11/2013 18:15,10/11/2013 18:29,2,872,2.5,-73.976852,40.790279,-73.972305,40.765198
92B44DE56F98B929787EC6447EE565E8,DDFB349230ADCEFF6C32632FBFF5CB11,CMT,1,N,10/11/2013 17:56,10/11/2013 18:09,1,816,2.6,-73.957191,40.774372,-73.972771,40.798428
30CD6FAF24D4323F0D593AC66DA43F9F,9BE9B54F9927DAE40E9147E07D52928E,CMT,1,N,10/7/2013 12:00,10/7/2013 12:10,4,559,1.5,-73.989044,40.747997,-73.974121,40.751965
15510785AC24F824E91D8FA6A9CA61A3,EBDC405D65A6CA8A34C98C53725062F5,CMT,1,N,10/13/2013 9:27,10/13/2013 9:28,1,112,0.6,-74.00647,40.732616,-74.000313,40.738804
B7F080A95C3E3407D456CB2B263809C4,B822D600DC011354F703F68F8F848681,CMT,1,N,10/13/2013 17:45,10/13/2013 17:50,1,324,1.6,-73.981438,40.780243,-73.967659,40.802216
60C35619DF472BC34C6D6ACC4C749B9E,48470D269AF90CF8875F808A473E5732,CMT,1,N,10/9/2013 10:17,10/9/2013 10:46,1,1750,9.6,-73.975708,40.761253,-73.863785,40.769119
86878FD5BCE930F10BBC34BB79F755C0,65DDD9BC199BDC4D667A7086AE055C36,CMT,1,N,10/8/2013 20:22,10/8/2013 20:27,1,297,1.3,-73.966972,40.766712,-73.954185,40.784042
27ADD17A0D7C0C7DE596C4DED35A61E7,4264E0E82EDA05361D8D77DABB42508D,CMT,1,N,10/8/2013 22:26,10/8/2013 22:32,1,339,1.3,-73.985657,40.740932,-73.99823,40.729481
5F0ABF86E1E40CB35F05516B07D93A14,0EB70D3B3BE040DAF5D0E6C15E8119FD,CMT,1,N,10/8/2013 3:13,10/8/2013 3:23,1,592,1.8,-74.008812,40.719814,-73.990829,40.736835
160615BC6B96DB852600BB0253A7762C,A479714CA3CDBD489C85F69213A7B724,CMT,1,N,10/12/2013 3:38,10/12/2013 3:41,1,220,0.7,-73.979263,40.753586,-73.983093,40.748405
9ACB267589536F2BC880BD106393CA55,4CBCA691378F83E32F9E1F0344236749,CMT,1,N,10/13/2013 14:27,10/13/2013 14:34,1,399,0.8,-73.958145,40.76379,-73.958557,40.772629
822E4CC301704BB453B49585667B84E4,58F122D3CA3BE7496519CD70A46ECCD8,CMT,1,N,10/11/2013 22:46,10/11/2013 23:00,2,871,2.3,-73.963287,40.755898,-73.989265,40.740704
822E4CC301704BB453B49585667B84E4,58F122D3CA3BE7496519CD70A46ECCD8,CMT,1,N,10/11/2013 19:25,10/11/2013 19:49,1,1413,2.5,-73.978584,40.762539,-74.001167,40.741741
23A866EC4813624F369278FE3DD21A59,9CD47C029546533A5737D15C4846D25F,CMT,1,N,10/11/2013 9:48,10/11/2013 10:05,1,986,2,-73.951462,40.769878,-73.974785,40.756977
9FE2DBF4F6BA1372AF3E48861561E548,493736CAF63FB02FE214141F3F8DC675,CMT,1,N,10/8/2013 15:38,10/8/2013 15:46,1,492,0.6,-73.994804,40.740097,-73.992584,40.743664
63AF0B4A43D6665A71BDF1733EDA8840,6AA04F1E63E5A0467B90E6F4AF3CA797,CMT,1,N,10/9/2013 17:00,10/9/2013 17:27,1,1636,4.6,-73.937492,40.734459,-73.912483,40.697903
E194276B51A699EF1B80FAE13F2D37E7,73AA74211B40B5338CC7A7AF9E87590E,CMT,1,N,10/8/2013 14:38,10/8/2013 15:06,1,1654,2.6,-73.967438,40.771877,-73.994835,40.745152
AD9A55BC575D9809295FD5916FB8215C,A0D575B00B0402E33F0A9A00CCA772D4,CMT,1,N,10/12/2013 6:14,10/12/2013 6:26,1,710,3.2,-73.988663,40.722637,-73.990501,40.756233
980B5D01DFD1635EA24E236F6015DDC1,79C503792539D6006522FBBB29A705F0,CMT,1,N,10/9/2013 9:45,10/9/2013 9:56,1,656,0.6,-73.987244,40.754387,-73.978043,40.756088
DBA15F7F35F853A32486CE789D7C0499,3871B106F70A201F76E2E82A5C0735DF,CMT,1,N,10/9/2013 23:38,10/9/2013 23:49,1,649,2.7,-74.015167,40.714245,-73.999054,40.739555
690D78938488816A74997D0DD56CDE00,4E113B79DA27F31830047000489AFD92,CMT,1,N,10/9/2013 8:35,10/9/2013 8:50,1,890,2,-73.955215,40.768864,-73.973938,40.758194
C93D737E4730718601231E3D99AF3BA3,CA088F0CE8CEFD672566B185CB17D0B4,CMT,1,N,10/9/2013 8:09,10/9/2013 8:36,1,1609,3.3,-74.006935,40.709309,-73.985764,40.752586
C93D737E4730718601231E3D99AF3BA3,CA088F0CE8CEFD672566B185CB17D0B4,CMT,1,N,10/9/2013 8:40,10/9/2013 8:49,1,546,1.2,-73.981804,40.757397,-73.995804,40.764175
3A001A08203364AB08D5E6F97E93E99E,858214853E582B799EEDD3D17CC472C4,CMT,1,Y,10/9/2013 13:10,10/9/2013 13:20,1,603,1.3,-73.993217,40.743168,-74.008423,40.746498
3A001A08203364AB08D5E6F97E93E99E,858214853E582B799EEDD3D17CC472C4,CMT,1,N,10/9/2013 9:34,10/9/2013 9:37,1,179,0.5,-74.003952,40.747841,-74.000557,40.754333
AD57F6329C387766186E1B3838A9CEDD,B5DEB444605306D4C51BA3B174A479F8,CMT,1,N,10/9/2013 18:50,10/9/2013 19:14,1,1442,4.5,-73.956535,40.78672,-74.002441,40.744408
964D6D22CA15493BC4579345085B36DF,4723778F7CE0FE386B71E8BF93B4CEAB,CMT,1,N,10/9/2013 23:17,10/9/2013 23:22,2,319,1.6,-73.977669,40.742538,-73.992607,40.720631
